frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
99,769.0,286.0,776.0,277.0,761.0,278.0,789.0,270.0,750.0,272.0,814.0,300.0,731.0,299.0,843.0,367.0,704.0,360.0,857.0,428.0,692.0,386.0,798.0,344.0,743.0,343.0,804.0,413.0,733.0,415.0,803.0,503.0,730.0,504.0
100,770.0,276.0,777.0,267.0,762.0,267.0,789.0,260.0,750.0,261.0,814.0,293.0,729.0,292.0,842.0,361.0,702.0,356.0,858.0,420.0,684.0,415.0,798.0,342.0,742.0,341.0,803.0,413.0,733.0,417.0,803.0,501.0,729.0,503.0
101,768.0,265.0,777.0,255.0,760.0,255.0,790.0,250.0,749.0,251.0,814.0,288.0,729.0,287.0,843.0,357.0,702.0,356.0,857.0,416.0,682.0,415.0,797.0,341.0,742.0,341.0,802.0,411.0,733.0,416.0,802.0,502.0,729.0,503.0
102,769.0,254.0,778.0,244.0,760.0,245.0,790.0,244.0,749.0,245.0,812.0,282.0,728.0,283.0,839.0,350.0,702.0,349.0,852.0,415.0,680.0,410.0,799.0,342.0,745.0,342.0,803.0,406.0,736.0,409.0,805.0,500.0,732.0,501.0
103,770.0,243.0,778.0,234.0,761.0,234.0,789.0,235.0,749.0,236.0,811.0,276.0,728.0,277.0,838.0,342.0,708.0,341.0,852.0,405.0,691.0,392.0,798.0,342.0,744.0,342.0,802.0,411.0,735.0,409.0,805.0,501.0,731.0,501.0
104,770.0,233.0,777.0,223.0,762.0,225.0,787.0,222.0,749.0,224.0,813.0,267.0,732.0,264.0,843.0,335.0,707.0,323.0,856.0,395.0,689.0,375.0,795.0,336.0,743.0,334.0,801.0,413.0,735.0,409.0,803.0,501.0,730.0,500.0
105,769.0,224.0,777.0,215.0,761.0,215.0,788.0,215.0,749.0,216.0,811.0,261.0,730.0,258.0,843.0,325.0,706.0,322.0,854.0,382.0,684.0,380.0,796.0,336.0,744.0,334.0,800.0,414.0,735.0,408.0,802.0,501.0,729.0,500.0
106,769.0,214.0,777.0,205.0,761.0,205.0,788.0,205.0,749.0,206.0,811.0,254.0,731.0,249.0,842.0,319.0,707.0,303.0,854.0,379.0,691.0,359.0,795.0,335.0,744.0,332.0,799.0,416.0,735.0,412.0,802.0,501.0,730.0,500.0
107,769.0,204.0,777.0,195.0,761.0,196.0,788.0,198.0,748.0,198.0,808.0,245.0,729.0,244.0,837.0,305.0,706.0,297.0,854.0,366.0,699.0,341.0,795.0,331.0,744.0,331.0,799.0,413.0,735.0,413.0,802.0,501.0,730.0,500.0
108,769.0,196.0,777.0,187.0,761.0,188.0,788.0,190.0,749.0,191.0,809.0,239.0,729.0,239.0,838.0,301.0,705.0,296.0,853.0,362.0,692.0,339.0,798.0,329.0,746.0,329.0,799.0,411.0,735.0,413.0,802.0,500.0,730.0,500.0
109,769.0,189.0,777.0,181.0,761.0,181.0,789.0,185.0,749.0,185.0,808.0,235.0,729.0,233.0,838.0,298.0,705.0,288.0,853.0,361.0,699.0,331.0,798.0,329.0,746.0,329.0,799.0,411.0,736.0,413.0,802.0,500.0,730.0,499.0
110,769.0,182.0,778.0,174.0,761.0,174.0,790.0,179.0,749.0,178.0,811.0,231.0,728.0,228.0,838.0,296.0,704.0,286.0,853.0,358.0,691.0,331.0,798.0,327.0,744.0,327.0,798.0,408.0,735.0,409.0,801.0,500.0,729.0,499.0
111,770.0,177.0,778.0,169.0,762.0,169.0,789.0,173.0,750.0,174.0,808.0,223.0,730.0,223.0,835.0,282.0,708.0,276.0,848.0,333.0,695.0,311.0,795.0,325.0,744.0,325.0,797.0,406.0,736.0,407.0,800.0,499.0,729.0,499.0
112,770.0,172.0,778.0,163.0,762.0,164.0,789.0,167.0,750.0,170.0,813.0,221.0,730.0,220.0,838.0,284.0,705.0,275.0,851.0,341.0,691.0,319.0,795.0,323.0,742.0,323.0,797.0,406.0,739.0,406.0,801.0,499.0,730.0,500.0
113,771.0,167.0,779.0,159.0,762.0,159.0,790.0,163.0,751.0,165.0,813.0,218.0,730.0,217.0,838.0,283.0,705.0,273.0,852.0,341.0,689.0,322.0,795.0,324.0,742.0,324.0,797.0,411.0,739.0,410.0,801.0,500.0,730.0,499.0
114,771.0,164.0,779.0,156.0,763.0,156.0,791.0,161.0,751.0,162.0,813.0,216.0,730.0,214.0,836.0,278.0,703.0,271.0,850.0,334.0,687.0,318.0,795.0,324.0,741.0,324.0,796.0,414.0,738.0,412.0,801.0,503.0,729.0,501.0
115,771.0,162.0,779.0,154.0,763.0,154.0,792.0,159.0,751.0,160.0,812.0,213.0,730.0,212.0,836.0,275.0,703.0,269.0,850.0,329.0,686.0,315.0,794.0,323.0,741.0,323.0,796.0,414.0,738.0,412.0,801.0,504.0,729.0,501.0
116,772.0,159.0,780.0,151.0,763.0,152.0,792.0,157.0,751.0,158.0,812.0,212.0,731.0,210.0,837.0,274.0,702.0,266.0,850.0,329.0,684.0,317.0,794.0,323.0,742.0,322.0,795.0,415.0,738.0,412.0,801.0,504.0,729.0,501.0
117,772.0,157.0,780.0,149.0,764.0,149.0,792.0,155.0,752.0,156.0,812.0,210.0,731.0,208.0,837.0,272.0,703.0,266.0,850.0,327.0,684.0,317.0,793.0,321.0,741.0,321.0,795.0,414.0,738.0,411.0,801.0,504.0,729.0,501.0
118,771.0,156.0,780.0,148.0,763.0,148.0,793.0,155.0,751.0,154.0,811.0,210.0,730.0,208.0,838.0,273.0,703.0,267.0,851.0,330.0,684.0,318.0,794.0,323.0,742.0,322.0,795.0,413.0,735.0,410.0,801.0,503.0,730.0,499.0
119,772.0,155.0,781.0,147.0,764.0,147.0,794.0,154.0,752.0,153.0,813.0,209.0,731.0,206.0,838.0,273.0,702.0,266.0,852.0,329.0,683.0,318.0,793.0,322.0,741.0,321.0,794.0,414.0,737.0,411.0,801.0,503.0,730.0,501.0
120,772.0,154.0,781.0,146.0,764.0,146.0,793.0,152.0,752.0,152.0,811.0,208.0,730.0,206.0,839.0,270.0,703.0,262.0,851.0,329.0,686.0,309.0,792.0,322.0,740.0,321.0,795.0,411.0,735.0,409.0,801.0,502.0,729.0,499.0
121,772.0,154.0,781.0,146.0,764.0,146.0,793.0,152.0,752.0,152.0,811.0,208.0,730.0,206.0,839.0,270.0,703.0,262.0,851.0,329.0,686.0,309.0,792.0,323.0,740.0,322.0,795.0,412.0,735.0,409.0,801.0,502.0,729.0,499.0
